instance;best_makespan;opt_or_unsat_certified;time
J12045_6.RCP;125;yes;0,18
J12045_7.RCP;103;yes;0,21
J12045_8.RCP;103;yes;0,16
J12045_9.RCP;114;yes;0,18
J1204_5.RCP;74;yes;0,30
J12046_10.RCP;194;no;600
J12046_1.RCP;196;no;600
J12046_2.RCP;205;no;600
J12046_3.RCP;180;no;600
J12046_4.RCP;176;no;600
J12046_5.RCP;157;no;600
J12046_6.RCP;184;no;600
J12046_7.RCP;178;no;600
J12046_8.RCP;184;no;600
J12046_9.RCP;171;no;600
J1204_6.RCP;90;yes;0,41
J12047_10.RCP;136;no;600
J12047_1.RCP;143;no;600
J12047_2.RCP;135;no;600
J12047_3.RCP;128;no;600
J12047_4.RCP;138;no;600
J12047_5.RCP;129;no;600
J12047_6.RCP;145;no;600
J12047_7.RCP;122;no;600
J12047_8.RCP;139;no;600
J12047_9.RCP;145;no;600
J1204_7.RCP;81;yes;0,29
J12048_10.RCP;111;yes;163,04
J12048_1.RCP;100;yes;64,18
J12048_2.RCP;115;no;600
J12048_3.RCP;113;no;600
J12048_4.RCP;131;no;600
J12048_5.RCP;110;yes;175,79
J12048_6.RCP;106;no;600
J12048_7.RCP;108;no;600
J12048_8.RCP;116;yes;323,03
J12048_9.RCP;113;yes;16,87
J1204_8.RCP;90;yes;0,15
J12049_10.RCP;97;yes;398,86
J12049_1.RCP;96;yes;1,10
J12049_2.RCP;109;no;600
J12049_3.RCP;96;yes;48,99
J12049_4.RCP;97;no;600
J12049_5.RCP;89;yes;7,70
J12049_6.RCP;128;yes;3,67
J12049_7.RCP;99;yes;5,48
J12049_8.RCP;113;yes;10,86
J12049_9.RCP;97;yes;1,93
J1204_9.RCP;79;yes;0,21
J12050_10.RCP;103;yes;1,95
J12050_1.RCP;116;yes;1,08
J12050_2.RCP;112;yes;7,01
J12050_3.RCP;111;yes;0,81
J12050_4.RCP;100;yes;304,38
J12050_5.RCP;100;yes;1,28
J12050_6.RCP;102;yes;0,97
J12050_7.RCP;137;yes;0,39
J12050_8.RCP;112;yes;0,42
J12050_9.RCP;101;yes;1,37
J1205_10.RCP;92;yes;0,42
J12051_10.RCP;274;no;600
J12051_1.RCP;247;no;600
J12051_2.RCP;257;no;600
J12051_3.RCP;261;no;600
J12051_4.RCP;251;no;600
J12051_5.RCP;277;no;600
J12051_6.RCP;249;no;600
J12051_7.RCP;241;no;600
J12051_8.RCP;245;no;600
J12051_9.RCP;250;no;600
J1205_1.RCP;92;yes;0,02
J12052_10.RCP;168;no;600
J12052_1.RCP;207;no;600
J12052_2.RCP;211;no;600
J12052_3.RCP;151;no;600
J12052_4.RCP;195;no;600
J12052_5.RCP;194;no;600
J12052_6.RCP;229;no;600
J12052_7.RCP;168;no;600
J12052_8.RCP;180;no;600
J12052_9.RCP;171;no;600
J1205_2.RCP;80;yes;0,21
J12053_10.RCP;144;no;600
J12053_1.RCP;158;no;600
J12053_2.RCP;119;no;600
J12053_3.RCP;116;no;600
J12053_4.RCP;149;no;600
J12053_5.RCP;117;no;600
J12053_6.RCP;110;no;600
J12053_7.RCP;122;no;600
J12053_8.RCP;150;no;600
J12053_9.RCP;180;no;600
J1205_3.RCP;72;yes;0,14
J12054_10.RCP;108;no;600
J12054_1.RCP;106;no;600
J12054_2.RCP;134;yes;6,47
J12054_3.RCP;111;yes;110,84
J12054_4.RCP;120;no;600
J12054_5.RCP;111;no;600
J12054_6.RCP;111;no;600
J12054_7.RCP;112;no;600
J12054_8.RCP;105;no;600
J12054_9.RCP;112;no;600
J1205_4.RCP;97;yes;0,26
J12055_10.RCP;100;yes;2,74
J12055_1.RCP;102;no;600
J12055_2.RCP;83;yes;1,90
J12055_3.RCP;126;yes;1,91
J12055_4.RCP;90;yes;1,48
J12055_5.RCP;106;yes;3,01
J12055_6.RCP;101;no;600
J12055_7.RCP;105;yes;0,97
J12055_8.RCP;101;yes;7,83
J12055_9.RCP;94;yes;3,34
J1205_5.RCP;77;yes;0,14
J12056_10.RCP;309;no;600
J12056_1.RCP;278;no;600
J12056_2.RCP;242;no;600
J12056_3.RCP;279;no;600
J12056_4.RCP;257;no;600
J12056_5.RCP;326;no;600
J12056_6.RCP;260;no;600
J12056_7.RCP;332;no;600
J12056_8.RCP;341;no;600
J12056_9.RCP;338;no;600
J1205_6.RCP;88;yes;0,20
J12057_10.RCP;189;no;600
J12057_1.RCP;211;no;600
J12057_2.RCP;181;no;600
J12057_3.RCP;212;no;600
J12057_4.RCP;229;no;600
J12057_5.RCP;203;no;600
J12057_6.RCP;221;no;600
J12057_7.RCP;191;no;600
J12057_8.RCP;184;no;600
J12057_9.RCP;192;no;600
J1205_7.RCP;84;yes;0,02
J12058_10.RCP;146;no;600
J12058_1.RCP;154;no;600
J12058_2.RCP;137;no;600
J12058_3.RCP;130;no;600
J12058_4.RCP;159;no;600
J12058_5.RCP;128;no;600
J12058_6.RCP;152;no;600
J12058_7.RCP;162;no;600
J12058_8.RCP;146;no;600
J12058_9.RCP;142;no;600
J1205_8.RCP;78;yes;0,33
J12059_10.RCP;144;no;600
J12059_1.RCP;115;no;600
J12059_2.RCP;109;no;600
