instance;best_makespan;opt_or_unsat_certified;time
J12046_3.RCP;180;no;600
J12046_4.RCP;175;no;600
J12046_5.RCP;155;no;600
J12046_6.RCP;182;no;600
J12046_7.RCP;176;no;600
J12046_8.RCP;181;no;600
J12046_9.RCP;170;no;600
J1204_6.RCP;90;yes;0,40
J12047_10.RCP;135;no;600
J12047_1.RCP;141;no;600
J12047_2.RCP;134;no;600
J12047_3.RCP;128;no;600
J12047_4.RCP;136;no;600
J12047_5.RCP;130;no;600
J12047_6.RCP;142;no;600
J12047_7.RCP;121;no;600
J12047_8.RCP;141;no;600
J12047_9.RCP;145;no;600
J1204_7.RCP;81;yes;0,33
J12048_10.RCP;111;yes;100,89
J12048_1.RCP;100;yes;15,34
J12048_2.RCP;114;no;600
J12048_3.RCP;113;no;600
J12048_4.RCP;130;no;600
J12048_5.RCP;110;yes;157,77
J12048_6.RCP;106;no;600
J12048_7.RCP;107;no;600
J12048_8.RCP;116;yes;303,06
J12048_9.RCP;113;yes;8,15
J1204_8.RCP;90;yes;0,18
J12049_10.RCP;97;yes;239,13
J12049_1.RCP;96;yes;1,18
J12049_2.RCP;109;no;600
J12049_3.RCP;96;yes;26,64
J12049_4.RCP;97;no;600
J12049_5.RCP;89;yes;4,16
J12049_6.RCP;128;yes;1,74
J12049_7.RCP;99;yes;3,85
J12049_8.RCP;113;yes;4,75
J12049_9.RCP;97;yes;1,38
J1204_9.RCP;79;yes;0,25
J12050_10.RCP;103;yes;1,42
J12050_1.RCP;116;yes;1,09
J12050_2.RCP;112;yes;5,05
J12050_3.RCP;111;yes;0,79
J12050_4.RCP;100;yes;226,95
J12050_5.RCP;100;yes;1,09
J12050_6.RCP;102;yes;0,91
J12050_7.RCP;137;yes;0,60
J12050_8.RCP;112;yes;0,77
J12050_9.RCP;101;yes;1,12
J1205_10.RCP;92;yes;0,58
J12051_10.RCP;252;no;600
J12051_1.RCP;225;no;600
J12051_2.RCP;243;no;600
J12051_3.RCP;243;no;600
J12051_4.RCP;234;no;600
J12051_5.RCP;255;no;600
J12051_6.RCP;231;no;600
J12051_7.RCP;230;no;600
J12051_8.RCP;223;no;600
J12051_9.RCP;236;no;600
J1205_1.RCP;92;yes;0,02
J12052_10.RCP;164;no;600
J12052_1.RCP;193;no;600
J12052_2.RCP;200;no;600
J12052_3.RCP;146;no;600
J12052_4.RCP;184;no;600
J12052_5.RCP;182;no;600
J12052_6.RCP;220;no;600
J12052_7.RCP;162;no;600
J12052_8.RCP;169;no;600
J12052_9.RCP;161;no;600
J1205_2.RCP;80;yes;0,27
J12053_10.RCP;139;no;600
J12053_1.RCP;152;no;600
J12053_2.RCP;117;no;600
J12053_3.RCP;116;no;600
J12053_4.RCP;148;no;600
J12053_5.RCP;115;no;600
J12053_6.RCP;109;no;600
J12053_7.RCP;122;no;600
J12053_8.RCP;150;no;600
J12053_9.RCP;169;no;600
J1205_3.RCP;72;yes;0,18
J12054_10.RCP;108;no;600
J12054_1.RCP;107;no;600
