instance;best_makespan;opt_or_unsat_certified;time
J908_5.sm;63;yes;0,01
J908_6.sm;70;yes;0,01
J908_7.sm;77;yes;0,01
J908_8.sm;68;yes;0,01
J908_9.sm;97;yes;0,01
J909_10.sm;121;no;600
J909_1.sm;113;no;600
J909_2.sm;137;no;600
J909_3.sm;110;no;600
J909_4.sm;141;no;600
J909_5.sm;153;no;600
J909_6.sm;130;no;600
J909_7.sm;118;no;600
J909_8.sm;132;no;600
J909_9.sm;132;no;600
