instance;best_makespan;opt_or_unsat_certified;time
J10075_4.mm2;62;yes;126,86
J10075_5.mm2;57;yes;101,29
J1007_5.mm2;;no;600
J10076_1.mm2;68;no;600
J10076_2.mm2;61;no;600
J10076_3.mm2;76;no;600
J10076_4.mm2;67;no;600
J10076_5.mm2;60;no;600
J10077_1.mm2;59;yes;37,33
J10077_2.mm2;64;yes;14,92
J10077_3.mm2;66;yes;17,23
J10077_4.mm2;52;yes;24,68
J10077_5.mm2;70;yes;14,38
J10078_1.mm2;57;yes;237,29
J10078_2.mm2;45;yes;115,69
J10078_3.mm2;51;yes;41,43
J10078_4.mm2;59;yes;36,63
J10078_5.mm2;50;yes;512,33
J10079_1.mm2;177;no;600
J10079_2.mm2;;no;600
J10079_3.mm2;149;no;600
J10079_4.mm2;;no;600
J10079_5.mm2;144;no;600
J10080_1.mm2;138;no;600
J10080_2.mm2;119;no;600
J10080_3.mm2;124;no;600
J10080_4.mm2;142;no;600
J10080_5.mm2;105;no;600
J10081_1.mm2;118;no;600
J10081_2.mm2;101;no;600
J10081_3.mm2;89;no;600
J10081_4.mm2;99;no;600
J10081_5.mm2;113;no;600
J1008_1.mm2;56;no;600
J10082_1.mm2;109;no;600
J10082_2.mm2;77;no;600
J10082_3.mm2;109;no;600
J10082_4.mm2;131;no;600
J10082_5.mm2;129;no;600
J1008_2.mm2;56;no;600
J10083_1.mm2;100;no;600
J10083_2.mm2;99;no;600
J10083_3.mm2;82;no;600
J10083_4.mm2;108;no;600
J10083_5.mm2;116;no;600
J1008_3.mm2;72;no;600
J10084_1.mm2;90;no;600
J10084_2.mm2;101;no;600
J10084_3.mm2;98;no;600
J10084_4.mm2;112;no;600
J10084_5.mm2;91;no;600
J1008_4.mm2;58;no;600
J10085_1.mm2;;no;600
J10085_2.mm2;;no;600
J10085_3.mm2;;no;600
J10085_4.mm2;;no;600
J10085_5.mm2;110;no;600
J1008_5.mm2;65;no;600
J10086_1.mm2;76;no;600
J10086_2.mm2;72;yes;390,44
J10086_3.mm2;71;no;600
J10086_4.mm2;68;no;600
J10086_5.mm2;66;no;600
J10087_1.mm2;50;yes;23,92
J10087_2.mm2;59;yes;14,43
J10087_3.mm2;59;yes;12,96
J10087_4.mm2;69;yes;10,62
J10087_5.mm2;55;yes;18,09
J10088_1.mm2;56;yes;112,07
J10088_2.mm2;54;no;600
J10088_3.mm2;55;no;600
J10088_4.mm2;53;no;600
J10088_5.mm2;55;yes;316,88
J10089_1.mm2;52;yes;6,23
J10089_2.mm2;57;yes;5,06
J10089_3.mm2;53;yes;6,92
J10089_4.mm2;51;yes;8,29
J10089_5.mm2;63;yes;6,53
J10090_1.mm2;49;yes;12,94
J10090_2.mm2;57;yes;10,66
J10090_3.mm2;71;yes;10,65
J10090_4.mm2;52;yes;8,76
J10090_5.mm2;59;yes;5,54
J10091_1.mm2;;no;600
J10091_2.mm2;;no;600
J10091_3.mm2;;no;600
J10091_4.mm2;;no;600
J10091_5.mm2;;no;600
J1009_1.mm2;36;no;600
J10092_1.mm2;74;no;600
J10092_2.mm2;91;no;600
J10092_3.mm2;76;no;600
J10092_4.mm2;74;no;600
J10092_5.mm2;80;no;600
J1009_2.mm2;49;no;600
J10093_1.mm2;55;yes;32,65
J10093_2.mm2;57;yes;24,61
J10093_3.mm2;60;yes;24,42
J10093_4.mm2;60;yes;215,24
J10093_5.mm2;60;yes;56,97
J1009_3.mm2;43;no;600
J10094_1.mm2;62;no;600
J10094_2.mm2;68;no;600
J10094_3.mm2;62;no;600
J10094_4.mm2;64;no;600
J10094_5.mm2;70;no;600
J1009_4.mm2;50;no;600
J10095_1.mm2;54;yes;66,11
J10095_2.mm2;50;yes;23,80
J10095_3.mm2;61;yes;20,55
J10095_4.mm2;55;yes;40,01
J10095_5.mm2;60;yes;68,46
J1009_5.mm2;43;no;600
J10096_1.mm2;51;yes;96,69
