instance;best_makespan;opt_or_unsat_certified;time
j3055_3.mm;28;yes;0,52
j3055_4.mm;41;yes;0,28
j3055_5.mm;24;yes;0,41
j3055_6.mm;25;yes;0,56
j3055_7.mm;44;yes;0,37
j3055_8.mm;44;yes;0,32
j3055_9.mm;27;yes;0,46
j305_5.mm;unsat;yes;0,04
j3056_10.mm;39;yes;0,21
j3056_1.mm;21;yes;0,45
j3056_2.mm;31;yes;0,65
j3056_3.mm;34;yes;0,45
j3056_4.mm;32;yes;0,26
j3056_5.mm;29;yes;0,34
j3056_6.mm;26;yes;0,29
j3056_7.mm;30;yes;0,28
j3056_8.mm;29;yes;0,35
j3056_9.mm;33;yes;0,28
j305_6.mm;unsat;yes;0,03
j3057_10.mm;32;yes;0,48
j3057_1.mm;30;yes;0,36
j3057_2.mm;32;yes;4,06
j3057_3.mm;29;yes;0,32
j3057_4.mm;29;yes;0,59
j3057_5.mm;27;yes;0,46
j3057_6.mm;23;yes;0,51
j3057_7.mm;27;yes;0,52
j3057_8.mm;29;yes;0,39
j3057_9.mm;26;yes;0,41
j305_7.mm;unsat;yes;0,03
j3058_10.mm;27;yes;0,24
j3058_1.mm;30;yes;0,21
j3058_2.mm;32;yes;0,20
j3058_3.mm;31;yes;0,35
j3058_4.mm;27;yes;0,24
j3058_5.mm;28;yes;0,23
j3058_6.mm;24;yes;0,27
j3058_7.mm;26;yes;0,33
j3058_8.mm;28;yes;0,24
j3058_9.mm;30;yes;0,39
j305_8.mm;unsat;yes;0,03
j3059_10.mm;29;yes;0,28
j3059_1.mm;24;yes;0,22
j3059_2.mm;23;yes;0,25
j3059_3.mm;34;yes;0,18
j3059_4.mm;25;yes;0,22
j3059_5.mm;28;yes;0,21
j3059_6.mm;27;yes;0,19
j3059_7.mm;34;yes;0,17
j3059_8.mm;26;yes;0,26
j3059_9.mm;34;yes;0,20
j305_9.mm;unsat;yes;0,06
j3060_10.mm;23;yes;0,20
j3060_1.mm;22;yes;0,24
j3060_2.mm;38;yes;0,20
j3060_3.mm;39;yes;0,19
j3060_4.mm;23;yes;0,30
j3060_5.mm;34;yes;0,16
j3060_6.mm;36;yes;0,14
j3060_7.mm;25;yes;0,19
j3060_8.mm;29;yes;0,18
j3060_9.mm;31;yes;0,15
j306_10.mm;unsat;yes;0,03
j3061_10.mm;41;yes;45,68
j3061_1.mm;37;yes;15,57
j3061_2.mm;36;yes;21,59
j3061_3.mm;39;yes;48,80
j3061_4.mm;38;yes;68,55
j3061_5.mm;39;yes;457,68
j3061_6.mm;35;no;600
j3061_7.mm;44;yes;71,89
j3061_8.mm;46;yes;66,27
j3061_9.mm;44;yes;286,89
j306_1.mm;unsat;yes;0,02
j3062_10.mm;26;yes;0,43
j3062_1.mm;26;yes;1,56
j3062_2.mm;33;yes;0,68
j3062_3.mm;26;yes;7,45
j3062_4.mm;33;yes;0,54
j3062_5.mm;42;yes;0,73
j3062_6.mm;36;yes;1,18
j3062_7.mm;27;yes;1,15
j3062_8.mm;38;yes;0,42
j3062_9.mm;26;yes;0,52
j306_2.mm;unsat;yes;0,02
j3063_10.mm;27;yes;0,22
j3063_1.mm;29;yes;0,31
j3063_2.mm;30;yes;0,29
j3063_3.mm;24;yes;0,33
j3063_4.mm;31;yes;0,27
j3063_5.mm;37;yes;0,28
j3063_6.mm;39;yes;0,27
j3063_7.mm;26;yes;0,45
j3063_8.mm;31;yes;0,33
j3063_9.mm;25;yes;0,37
j306_3.mm;unsat;yes;0,05
j3064_10.mm;36;yes;0,27
j3064_1.mm;25;yes;0,30
j3064_2.mm;23;yes;0,45
j3064_3.mm;34;yes;0,19
j3064_4.mm;25;yes;0,32
j3064_5.mm;36;yes;0,21
j3064_6.mm;29;yes;0,29
j3064_7.mm;34;yes;0,27
j3064_8.mm;23;yes;0,28
j3064_9.mm;31;yes;0,24
j306_4.mm;unsat;yes;0,03
j306_5.mm;unsat;yes;0,02
j306_6.mm;unsat;yes;0,02
j306_7.mm;unsat;yes;0,02
j306_8.mm;unsat;yes;0,05
j306_9.mm;unsat;yes;0,04
j307_10.mm;unsat;yes;0,02
j307_1.mm;unsat;yes;0,02
j307_2.mm;unsat;yes;0,04
j307_3.mm;unsat;yes;0,02
j307_4.mm;unsat;yes;0,04
j307_5.mm;unsat;yes;0,03
j307_6.mm;unsat;yes;0,03
j307_7.mm;unsat;yes;0,03
j307_8.mm;47;yes;0,37
j307_9.mm;unsat;yes;0,03
j308_10.mm;unsat;yes;0,05
j308_1.mm;unsat;yes;0,03
j308_2.mm;unsat;yes;0,03
j308_3.mm;unsat;yes;0,02
j308_4.mm;unsat;yes;0,01
j308_5.mm;unsat;yes;0,03
j308_6.mm;46;yes;0,17
j308_7.mm;unsat;yes;0,03
j308_8.mm;unsat;yes;0,03
j308_9.mm;unsat;yes;0,03
j309_10.mm;25;yes;1,00
j309_1.mm;31;yes;0,68
j309_2.mm;27;yes;0,98
j309_3.mm;34;yes;0,80
j309_4.mm;30;yes;0,76
j309_5.mm;27;yes;2,48
j309_6.mm;31;yes;2,19
j309_7.mm;35;yes;0,54
j309_8.mm;26;yes;0,78
j309_9.mm;32;yes;0,51
