instance;best_makespan;opt_or_unsat_certified;time
J5077_3.mm2;47;yes;1,49
J5077_4.mm2;47;yes;1,17
J5077_5.mm2;39;yes;1,05
J5078_1.mm2;49;yes;1,97
J5078_2.mm2;53;yes;1,11
J5078_3.mm2;38;yes;2,90
J5078_4.mm2;48;yes;1,99
J5078_5.mm2;42;yes;2,19
J5079_1.mm2;77;no;600
J5079_2.mm2;87;no;600
J5079_3.mm2;74;no;600
J5079_4.mm2;74;no;600
J5079_5.mm2;83;no;600
J5080_1.mm2;81;no;600
J5080_2.mm2;73;no;600
J5080_3.mm2;89;no;600
J5080_4.mm2;78;no;600
J5080_5.mm2;77;no;600
J5081_1.mm2;65;no;600
J5081_2.mm2;59;yes;42,63
J5081_3.mm2;61;no;600
J5081_4.mm2;67;no;600
J5081_5.mm2;54;no;600
J508_1.mm2;41;no;600
J5082_1.mm2;63;no;600
J5082_2.mm2;69;no;600
J5082_3.mm2;57;no;600
J5082_4.mm2;69;no;600
J5082_5.mm2;55;no;600
J508_2.mm2;35;no;600
J5083_1.mm2;49;yes;363,56
J5083_2.mm2;54;yes;10,29
J5083_3.mm2;51;yes;61,45
J5083_4.mm2;56;no;600
J5083_5.mm2;63;no;600
J508_3.mm2;38;no;600
J5084_1.mm2;51;no;600
J5084_2.mm2;57;no;600
J5084_3.mm2;61;no;600
J5084_4.mm2;62;no;600
J5084_5.mm2;57;no;600
J508_4.mm2;39;no;600
J5085_1.mm2;73;yes;10,47
J5085_2.mm2;67;yes;5,12
J5085_3.mm2;63;yes;6,63
J5085_4.mm2;86;yes;43,90
J5085_5.mm2;77;yes;18,85
J508_5.mm2;47;no;600
J5086_1.mm2;52;yes;2,80
J5086_2.mm2;55;yes;1,32
J5086_3.mm2;59;yes;3,06
J5086_4.mm2;64;yes;3,05
J5086_5.mm2;56;yes;2,22
J5087_1.mm2;40;yes;1,68
J5087_2.mm2;40;yes;1,45
J5087_3.mm2;41;yes;1,32
J5087_4.mm2;43;yes;1,03
J5087_5.mm2;51;yes;1,11
J5088_1.mm2;46;yes;3,03
J5088_2.mm2;45;yes;2,49
J5088_3.mm2;44;yes;1,94
J5088_4.mm2;49;yes;1,53
J5088_5.mm2;43;yes;3,62
J5089_1.mm2;46;yes;0,60
J5089_2.mm2;57;yes;0,53
J5089_3.mm2;41;yes;0,52
J5089_4.mm2;45;yes;0,65
J5089_5.mm2;48;yes;0,57
J5090_1.mm2;54;yes;0,83
J5090_2.mm2;43;yes;1,05
J5090_3.mm2;50;yes;1,08
J5090_4.mm2;43;yes;0,80
J5090_5.mm2;42;yes;1,33
J5091_1.mm2;69;yes;6,88
J5091_2.mm2;74;yes;123,51
J5091_3.mm2;53;yes;12,47
J5091_4.mm2;78;yes;15,24
J5091_5.mm2;61;yes;23,45
J509_1.mm2;37;no;600
J5092_1.mm2;63;yes;20,00
J5092_2.mm2;61;yes;127,32
J5092_3.mm2;54;yes;4,97
J5092_4.mm2;60;no;600
J5092_5.mm2;52;yes;18,02
J509_2.mm2;25;no;600
J5093_1.mm2;52;yes;1,95
J5093_2.mm2;45;yes;5,00
J5093_3.mm2;52;yes;1,32
J5093_4.mm2;36;yes;50,60
J5093_5.mm2;45;yes;8,60
J509_3.mm2;28;no;600
J5094_1.mm2;44;yes;41,07
J5094_2.mm2;60;yes;172,40
J5094_3.mm2;45;yes;295,34
J5094_4.mm2;43;no;600
J5094_5.mm2;40;yes;9,18
J509_4.mm2;28;no;600
J5095_1.mm2;50;yes;2,65
J5095_2.mm2;47;yes;1,94
J5095_3.mm2;43;yes;13,30
J5095_4.mm2;46;yes;1,65
J5095_5.mm2;45;yes;2,15
J509_5.mm2;30;no;600
J5096_1.mm2;39;yes;2,78
J5096_2.mm2;48;yes;346,43
J5096_3.mm2;44;yes;2,76
J5096_4.mm2;45;yes;2,89
J5096_5.mm2;42;yes;77,80
J5097_1.mm2;63;yes;8,29
J5097_2.mm2;65;yes;21,08
J5097_3.mm2;69;yes;34,17
J5097_4.mm2;56;yes;16,27
J5097_5.mm2;74;yes;70,97
J5098_1.mm2;71;yes;0,99
J5098_2.mm2;55;yes;2,86
J5098_3.mm2;54;yes;3,08
J5098_4.mm2;53;yes;2,22
J5098_5.mm2;49;yes;4,14
J5099_1.mm2;38;yes;1,07
J5099_2.mm2;39;yes;1,33
J5099_3.mm2;35;yes;1,04
J5099_4.mm2;45;yes;1,43
J5099_5.mm2;36;yes;1,21
