instance;best_makespan;opt_or_unsat_certified;time
j30t1_37_7.smt;102;yes;2,76
j30t1_37_8.smt;100;yes;1,44
j30t1_37_9.smt;58;yes;0,71
j30t1_3_7.smt;54;yes;0,04
j30t1_38_10.smt;86;yes;0,24
j30t1_38_1.smt;58;yes;0,06
j30t1_38_2.smt;81;yes;0,43
j30t1_38_3.smt;104;yes;0,57
j30t1_38_4.smt;73;yes;0,34
j30t1_38_5.smt;79;yes;1,54
j30t1_38_6.smt;76;yes;0,12
j30t1_38_7.smt;70;yes;0,06
j30t1_38_8.smt;63;yes;0,17
j30t1_38_9.smt;70;yes;0,06
j30t1_3_8.smt;54;yes;0,00
j30t1_39_10.smt;63;yes;0,13
j30t1_39_1.smt;55;yes;0,20
j30t1_39_2.smt;79;yes;0,05
j30t1_39_3.smt;98;yes;0,53
j30t1_39_4.smt;88;yes;0,36
j30t1_39_5.smt;59;yes;0,07
j30t1_39_6.smt;69;yes;0,06
j30t1_39_7.smt;79;yes;0,08
j30t1_39_8.smt;90;yes;1,28
j30t1_39_9.smt;78;yes;1,15
j30t1_3_9.smt;86;yes;0,11
j30t1_40_10.smt;59;yes;0,02
j30t1_40_1.smt;51;yes;0,00
j30t1_40_2.smt;73;yes;0,04
j30t1_40_3.smt;78;yes;0,04
j30t1_40_4.smt;59;yes;0,05
j30t1_40_5.smt;84;yes;0,54
j30t1_40_6.smt;84;yes;0,07
j30t1_40_7.smt;46;yes;0,00
j30t1_40_8.smt;58;yes;0,02
j30t1_40_9.smt;64;yes;0,00
j30t1_4_10.smt;51;yes;0,02
j30t1_41_10.smt;118;yes;7,52
j30t1_41_1.smt;98;yes;4,12
j30t1_41_2.smt;86;yes;13,01
j30t1_41_3.smt;89;yes;8,60
j30t1_41_4.smt;93;yes;1,83
j30t1_41_5.smt;112;yes;27,43
j30t1_41_6.smt;125;yes;5,62
j30t1_41_7.smt;111;yes;11,21
j30t1_41_8.smt;91;yes;15,00
j30t1_41_9.smt;92;yes;19,92
j30t1_4_1.smt;54;yes;0,03
j30t1_42_10.smt;97;yes;4,05
j30t1_42_1.smt;80;yes;0,38
j30t1_42_2.smt;69;yes;0,27
j30t1_42_3.smt;59;yes;2,50
j30t1_42_4.smt;64;yes;0,60
j30t1_42_5.smt;52;yes;0,44
j30t1_42_6.smt;72;yes;1,47
j30t1_42_7.smt;74;yes;1,69
j30t1_42_8.smt;120;yes;0,57
j30t1_42_9.smt;69;yes;1,95
j30t1_4_2.smt;67;yes;0,16
j30t1_43_10.smt;64;yes;0,92
j30t1_43_1.smt;74;yes;0,17
j30t1_43_2.smt;46;yes;1,12
j30t1_43_3.smt;62;yes;2,11
j30t1_43_4.smt;86;yes;1,40
j30t1_43_5.smt;77;yes;0,68
j30t1_43_6.smt;78;yes;0,54
j30t1_43_7.smt;79;yes;0,06
j30t1_43_8.smt;89;yes;1,24
j30t1_43_9.smt;58;yes;0,08
j30t1_4_3.smt;62;yes;0,03
j30t1_44_10.smt;67;yes;0,26
j30t1_44_1.smt;70;yes;0,46
j30t1_44_2.smt;68;yes;0,11
j30t1_44_3.smt;59;yes;1,07
j30t1_44_4.smt;100;yes;1,04
j30t1_44_5.smt;60;yes;0,03
j30t1_44_6.smt;62;yes;10,39
j30t1_44_7.smt;59;yes;0,13
j30t1_44_8.smt;63;yes;0,03
j30t1_44_9.smt;83;yes;0,11
j30t1_4_4.smt;63;yes;0,08
j30t1_45_10.smt;96;yes;31,40
j30t1_45_1.smt;106;yes;12,25
j30t1_45_2.smt;139;yes;38,61
j30t1_45_3.smt;92;yes;13,95
j30t1_45_4.smt;96;yes;12,43
j30t1_45_5.smt;88;yes;5,00
j30t1_45_6.smt;135;yes;117,80
j30t1_45_7.smt;115;yes;11,67
j30t1_45_8.smt;93;yes;5,13
j30t1_45_9.smt;84;yes;14,71
j30t1_4_5.smt;62;yes;0,02
j30t1_46_10.smt;59;yes;5,69
j30t1_46_1.smt;71;yes;1,92
j30t1_46_2.smt;79;yes;53,40
j30t1_46_3.smt;67;yes;3,05
j30t1_46_4.smt;75;yes;0,05
j30t1_46_5.smt;64;yes;1,05
j30t1_46_6.smt;65;yes;0,65
j30t1_46_7.smt;57;yes;10,88
j30t1_46_8.smt;66;yes;4,63
j30t1_46_9.smt;56;yes;1,54
j30t1_4_6.smt;48;yes;0,02
j30t1_47_10.smt;92;yes;1,18
j30t1_47_1.smt;71;yes;1,30
j30t1_47_2.smt;70;yes;0,04
j30t1_47_3.smt;66;yes;1,86
j30t1_47_4.smt;63;yes;1,52
j30t1_47_5.smt;58;yes;1,27
j30t1_47_6.smt;68;yes;1,14
j30t1_47_7.smt;85;yes;0,28
j30t1_47_8.smt;61;yes;0,56
j30t1_47_9.smt;67;yes;1,87
j30t1_4_7.smt;66;yes;0,03
j30t1_48_10.smt;59;yes;0,09
j30t1_48_1.smt;89;yes;1,96
